Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRC79,5.274876780329104,Low Fat,0.0455000464434982,Baking Goods,259.5577042904097,OUT017,2007,,Tier 2,Supermarket Type1,4053.187689515023
FDN69,10.35673809462234,Low Fat,0.021850162275061046,Dairy,84.60304929736421,OUT017,2007,,Tier 2,Supermarket Type1,1365.9964854502066
FDB17,5.992082584050467,Low Fat,0.014970353316762311,Health and Hygiene,61.36621105628568,OUT045,2002,,Tier 2,Supermarket Type1,958.2864849572045
FDB69,12.6476933649961,LF,0.13353348216694572,Baking Goods,105.46220108379146,OUT046,1997,Small,Tier 1,Supermarket Type1,1601.6374693413004
NCB14,16.88808164652624,low fat,0.2593126595325359,Starchy Foods,141.23837702509454,OUT017,2007,,Tier 2,Supermarket Type1,2213.553607789553
NCB15,14.1372869955409,Low Fat,0.01740767638046826,Breads,102.0281685640231,OUT035,2004,Small,Tier 2,Supermarket Type1,2571.4655748424407
FDB56,7.8393424542365855,Low Fat,0.0,Dairy,260.03016622893244,OUT027,1985,Medium,Tier 3,Supermarket Type3,8669.317595288981
FDN64,15.631792100516082,Low Fat,0.04228313078687711,Hard Drinks,214.89158696463846,OUT046,1997,Small,Tier 1,Supermarket Type1,4066.1679615561625
NCB25,16.14252614604157,Regular,0.0719556350495206,Household,259.0092129979771,OUT046,1997,Small,Tier 1,Supermarket Type1,4389.747021908668
FDB39,,Low Fat,0.19981287174478002,Baking Goods,119.0846299263689,OUT046,1997,Small,Tier 1,Supermarket Type1,1633.8022879988496
FDN26,6.995547255409834,Low Fat,0.019385021064538415,Seafood,102.90326719559626,OUT013,1987,High,Tier 3,Supermarket Type1,2055.3698068270146
FDN67,16.2697148034653,Low Fat,0.08081195449421548,Snack Foods,127.13755653441686,OUT035,2004,Small,Tier 2,Supermarket Type1,2492.2990623621627
DRC71,19.994262720503507,Low Fat,0.03456952743381474,Frozen Foods,154.388680825243,OUT019,1985,Small,Tier 1,Grocery Store,866.9382891114318
FDA21,,Low Fat,0.06342532720554342,Seafood,206.0070279357525,OUT013,1987,High,Tier 3,Supermarket Type1,4201.009565641016
FDB10,10.650594557671958,Regular,0.0,Seafood,238.94004252273078,OUT045,2002,,Tier 2,Supermarket Type1,4116.600586356458
DRC10,7.40274140175969,Low Fat,0.07392916537131516,Breakfast,140.31045058944423,OUT045,2002,,Tier 2,Supermarket Type1,2566.762413205068
DRC57,19.23537707032588,Regular,0.024704226210346812,Baking Goods,99.24618067492419,OUT018,2009,Medium,Tier 3,Supermarket Type2,2090.253285089773
FDA10,11.202188372290106,Low Fat,0.04020746667272986,Hard Drinks,106.24779154788891,OUT017,2007,,Tier 2,Supermarket Type1,1768.7630929458435
FDB73,20.22300153555077,Low Fat,0.07402338834424046,Snack Foods,195.47978897399696,OUT017,2007,,Tier 2,Supermarket Type1,4605.518958395454
FDB31,18.911891068223195,Low Fat,0.0026187334898810995,Others,164.9436960219931,OUT049,1999,Medium,Tier 1,Supermarket Type1,2515.1939481939535
FDB76,10.902877480552327,Regular,0.023857810703841017,Fruits and Vegetables,145.8126149106327,OUT027,1985,Medium,Tier 3,Supermarket Type3,6332.170676664826
NCB35,14.256543252086463,Regular,0.047403899861988556,Health and Hygiene,78.85468259117707,OUT035,2004,Small,Tier 2,Supermarket Type1,1450.0129822251174
FDN95,4.9619586169966645,LF,0.0046216221375423375,Snack Foods,237.6075422497412,OUT019,1985,Small,Tier 1,Grocery Store,1468.6389007392095
FDA38,8.97476384874129,Low Fat,0.07287306768171799,Health and Hygiene,215.32082561174784,OUT027,1985,Medium,Tier 3,Supermarket Type3,9397.48357360281
NCB78,16.574638425677243,Low Fat,0.1006909420447847,Dairy,64.19071001045819,OUT019,1985,Small,Tier 1,Grocery Store,433.28563589424635
FDA71,16.024486079386534,Low Fat,0.010699340149408411,Meat,117.70367528610424,OUT017,2007,,Tier 2,Supermarket Type1,1660.1261563344533
NCB78,,Low Fat,0.07933453273309049,Dairy,158.94317409877834,OUT035,2004,Small,Tier 2,Supermarket Type1,2551.152994868754
NCB25,18.24633654246076,Low Fat,0.062341432689054545,Hard Drinks,138.22391497408157,OUT049,1999,Medium,Tier 1,Supermarket Type1,2314.5426439315065
DRC57,8.50921288229781,Low Fat,0.031747367933486315,Frozen Foods,124.87981794210626,OUT035,2004,Small,Tier 2,Supermarket Type1,2198.5025665006956
FDB48,12.341599063588617,Low Fat,0.010818560466737905,Meat,200.64432782428491,OUT013,1987,High,Tier 3,Supermarket Type1,4115.253485681806
NCB42,12.533020800285314,Regular,0.1859036025334832,Snack Foods,43.86282700012964,OUT049,1999,Medium,Tier 1,Supermarket Type1,553.7599246450584
FDB32,10.29388507079029,Regular,0.037418495907686644,Soft Drinks,142.2528400337223,OUT046,1997,Small,Tier 1,Supermarket Type1,2848.3660249172804
DRC19,20.729323719127844,Low Fat,0.012174244423322645,Canned,92.87487893194591,OUT010,1998,,Tier 3,Grocery Store,592.7633713838014
FDB43,16.343628569756724,Low Fat,0.07598584857156244,Canned,50.96993891540311,OUT046,1997,Small,Tier 1,Supermarket Type1,1101.978668171045
NCB19,13.666388700564127,Regular,0.05617398933556459,Household,140.71336928869988,OUT045,2002,,Tier 2,Supermarket Type1,1934.7875006408701
DRC28,13.178756587607024,Low Fat,0.10163376796682302,Others,71.44301109265422,OUT045,2002,,Tier 2,Supermarket Type1,1302.9604869311784
DRC10,7.208033572008642,Regular,0.32,Meat,91.94093052608923,OUT046,1997,Small,Tier 1,Supermarket Type1,1749.00624894619
FDB13,10.827177250157671,low fat,0.002754291316336676,Health and Hygiene,150.6540601643779,OUT035,2004,Small,Tier 2,Supermarket Type1,1842.8024263790453
DRC41,15.937146350394826,reg,0.08066672450300974,Meat,260.79531926414586,OUT046,1997,Small,Tier 1,Supermarket Type1,4237.177303931599
FDN93,20.217693734674473,Low Fat,0.2713098225444554,Starchy Foods,192.48418160563918,OUT017,2007,,Tier 2,Supermarket Type1,2763.4192463518634
NCB59,18.379889009661255,Regular,0.04636151380018472,Seafood,96.99074436501064,OUT010,1998,,Tier 3,Grocery Store,508.611077285223
FDN42,9.60662666731951,Regular,0.07546394915799551,Others,121.24782840778886,OUT013,1987,High,Tier 3,Supermarket Type1,2641.5612349740836
FDA70,11.877262636728865,Low Fat,0.03490821159666134,Household,126.84742394775063,OUT035,2004,Small,Tier 2,Supermarket Type1,2718.288518442631
FDN52,,Regular,0.026475521665701503,Starchy Foods,67.258479109273,OUT013,1987,High,Tier 3,Supermarket Type1,1168.18478401075
FDB21,6.236929491604873,Low Fat,0.07153413570632673,Frozen Foods,68.91438857088465,OUT046,1997,Small,Tier 1,Supermarket Type1,1614.0873014369108
FDN74,12.493916578978157,LF,0.2658196118349502,Soft Drinks,66.02115474301802,OUT045,2002,,Tier 2,Supermarket Type1,1133.3679499885086
FDA49,13.513729915890702,Low Fat,0.005768615054591663,Hard Drinks,154.11273650591238,OUT027,1985,Medium,Tier 3,Supermarket Type3,4539.66830807898
DRC52,8.988460626847537,Low Fat,0.03290349636838403,Fruits and Vegetables,190.10791647057115,OUT017,2007,,Tier 2,Supermarket Type1,3844.0678281671258
NCB38,15.427305716161001,Regular,0.16942665902255805,Fruits and Vegetables,170.41008156815508,OUT049,1999,Medium,Tier 1,Supermarket Type1,3331.7273365542173
FDB21,16.457471654862342,Low Fat,0.007180975104449353,Breads,261.75305576699026,OUT019,1985,Small,Tier 1,Grocery Store,1526.2038166087548
DRC44,9.58497423740328,Low Fat,0.06314953743846762,Seafood,60.706399052805835,OUT010,1998,,Tier 3,Grocery Store,347.4296647619767
FDA17,17.39322033702821,Low Fat,0.03374448608513436,Others,263.80795988745024,OUT027,1985,Medium,Tier 3,Supermarket Type3,9742.02251795541
FDB35,,Low Fat,0.0,Starchy Foods,141.1350483975425,OUT013,1987,High,Tier 3,Supermarket Type1,2803.3491669108703
DRC43,13.752273413684755,Regular,0.014100806287350985,Canned,82.5973379154045,OUT010,1998,,Tier 3,Grocery Store,547.7148977082861
FDN16,,Low Fat,0.011639430127260658,Hard Drinks,253.6142749373587,OUT010,1998,,Tier 3,Grocery Store,1723.7549149638078
NCB67,13.629154456603441,Low Fat,0.043575774149131684,Household,141.59274119412385,OUT035,2004,Small,Tier 2,Supermarket Type1,2421.4484869275648
FDB84,19.935366214857858,Low Fat,0.028434647600040094,Baking Goods,112.97388142968282,OUT027,1985,Medium,Tier 3,Supermarket Type3,4086.5677596046403
FDB45,5.494520958868809,Low Fat,0.0,Breakfast,81.45918450103775,OUT010,1998,,Tier 3,Grocery Store,488.68970522540616
FDA30,14.50133537335502,Regular,0.013084693503488579,Household,94.21860646332931,OUT027,1985,Medium,Tier 3,Supermarket Type3,2945.5181441198683
FDB45,14.04984269325463,Low Fat,0.025865601124421645,Canned,262.0958044136238,OUT035,2004,Small,Tier 2,Supermarket Type1,3705.8776623902045
DRC82,15.72600658522564,LF,0.32,Health and Hygiene,102.73773181752674,OUT010,1998,,Tier 3,Grocery Store,763.1108970662922
FDN58,18.66791625756523,Low Fat,0.027538677655063015,Frozen Foods,261.76219800726676,OUT027,1985,Medium,Tier 3,Supermarket Type3,9783.092648950238
FDN45,16.839502433752713,Low Fat,0.03193410701293053,Household,108.93073684045257,OUT018,2009,Medium,Tier 3,Supermarket Type2,1619.802898455971
DRC33,17.934806501338308,Regular,0.0012045748931338405,Meat,85.61475787890062,OUT046,1997,Small,Tier 1,Supermarket Type1,1354.8437580407306
FDB21,9.409884337199566,Low Fat,0.02876211714928801,Baking Goods,74.27394716483596,OUT045,2002,,Tier 2,Supermarket Type1,1194.6389589779533
FDA64,,Low Fat,0.08648086385705815,Breads,128.19766324466332,OUT046,1997,Small,Tier 1,Supermarket Type1,2546.6873572121945
FDB32,,Low Fat,0.04349025918450577,Fruits and Vegetables,86.88632185426641,OUT049,1999,Medium,Tier 1,Supermarket Type1,1990.3139161904019
FDA39,13.908845022723899,Low Fat,0.06420943498674662,Household,195.47735946318454,OUT018,2009,Medium,Tier 3,Supermarket Type2,3228.976815571428
FDA71,,Regular,0.04879050272738193,Frozen Foods,87.58612954589891,OUT017,2007,,Tier 2,Supermarket Type1,968.3432277393403
NCB98,7.676186498885129,Regular,0.006688822925484789,Hard Drinks,228.1536554194971,OUT017,2007,,Tier 2,Supermarket Type1,4377.023828368515
FDB68,,Low Fat,0.02422099701737396,Hard Drinks,227.8266570032074,OUT035,2004,Small,Tier 2,Supermarket Type1,2892.66445547939
FDN58,14.236838965842532,Regular,0.07109593039285306,Fruits and Vegetables,98.38422427534361,OUT045,2002,,Tier 2,Supermarket Type1,1620.2377032500651
NCB21,19.25538408891458,low fat,0.04763627644836908,Snack Foods,208.83547079489182,OUT017,2007,,Tier 2,Supermarket Type1,4907.043971165031
FDB28,20.29892491974686,reg,0.06742861896713188,Meat,233.380826731151,OUT013,1987,High,Tier 3,Supermarket Type1,3021.1163708656145
NCB18,10.212617624069175,Low Fat,0.026794149317818934,Fruits and Vegetables,170.2713511691666,OUT018,2009,Medium,Tier 3,Supermarket Type2,2661.736888361976
NCB87,5.640843845947978,Low Fat,0.012917151566588207,Frozen Foods,117.45444896391695,OUT035,2004,Small,Tier 2,Supermarket Type1,1645.0830244080314
NCB92,11.667534864677148,Low Fat,0.10625181234111054,Frozen Foods,135.06825606419227,OUT049,1999,Medium,Tier 1,Supermarket Type1,1750.7516589023242
DRC25,11.20385043496962,Low Fat,0.028325259260638426,Breads,216.5500121482085,OUT045,2002,,Tier 2,Supermarket Type1,3439.6981031677033
FDB78,,Low Fat,0.06385456376199278,Breads,100.22292150324813,OUT019,1985,Small,Tier 1,Grocery Store,569.0383174938471
FDN21,11.82804115294342,Low Fat,0.028802885222113907,Breakfast,109.93311091278179,OUT035,2004,Small,Tier 2,Supermarket Type1,2436.3798804725625
FDA61,9.6972909881549,Low Fat,0.15724651628388375,Fruits and Vegetables,68.94510335685277,OUT019,1985,Small,Tier 1,Grocery Store,370.76795971678655
FDN94,10.711415367093878,Regular,0.2892454015162266,Health and Hygiene,125.17636711106861,OUT019,1985,Small,Tier 1,Grocery Store,826.7503031633049
NCB62,11.247746770604834,Low Fat,0.0628059737365686,Fruits and Vegetables,51.41757121087868,OUT018,2009,Medium,Tier 3,Supermarket Type2,1241.405781438345
FDA48,18.46618649734247,Low Fat,0.0553009960906581,Household,106.76412807343031,OUT018,2009,Medium,Tier 3,Supermarket Type2,2680.072237591939
FDB62,5.877253178131491,Low Fat,0.11026580938190192,Starchy Foods,119.14113390369427,OUT035,2004,Small,Tier 2,Supermarket Type1,1887.5774532123194
DRC67,9.880619830875453,Regular,0.043568964167457806,Household,91.29307525209518,OUT019,1985,Small,Tier 1,Grocery Store,720.0792987549893
DRC14,,Regular,0.12218563607859131,Meat,54.920516115857204,OUT019,1985,Small,Tier 1,Grocery Store,366.8450014401025
FDN96,7.102742581579599,low fat,0.031957520015207026,Dairy,154.11346924452698,OUT035,2004,Small,Tier 2,Supermarket Type1,3464.9035934748003
FDB84,17.12422246605403,low fat,0.0019450130148559014,Health and Hygiene,235.15915606229112,OUT013,1987,High,Tier 3,Supermarket Type1,3307.439701172766
DRC85,10.558689520370937,Regular,0.15670198278818906,Others,110.21216000891103,OUT046,1997,Small,Tier 1,Supermarket Type1,1837.6738123678072
FDA83,14.390353945306932,LF,0.07670636729764813,Dairy,86.88517085515272,OUT046,1997,Small,Tier 1,Supermarket Type1,1691.9572836429295
DRC26,6.192316654650995,Low Fat,0.04289500005402018,Canned,98.2690193749588,OUT018,2009,Medium,Tier 3,Supermarket Type2,1241.051624170201
FDB16,9.708998345017092,Regular,0.1739095152087395,Starchy Foods,234.40537478779987,OUT013,1987,High,Tier 3,Supermarket Type1,3652.2953779280656
FDB49,13.0147040082351,Regular,0.0,Frozen Foods,155.56259114744023,OUT045,2002,,Tier 2,Supermarket Type1,2108.8482175208624
DRC18,8.438911188989593,Regular,0.006886008808494942,Fruits and Vegetables,61.86652289990285,OUT013,1987,High,Tier 3,Supermarket Type1,1026.3773364231497
DRC36,13.711789031903587,Low Fat,0.05875342373196668,Breads,198.37630917708915,OUT017,2007,,Tier 2,Supermarket Type1,3402.4165267674343
DRC75,8.235908339066178,Low Fat,0.046344949179793024,Hard Drinks,67.43106824309407,OUT019,1985,Small,Tier 1,Grocery Store,630.6460146747005
FDB38,15.551709395059415,Low Fat,0.08989359116328752,Health and Hygiene,45.21767909436785,OUT027,1985,Medium,Tier 3,Supermarket Type3,1785.6886459295247
FDB47,19.874023784255343,Regular,0.021466355513810587,Others,91.34163085350848,OUT013,1987,High,Tier 3,Supermarket Type1,1167.8858570608047
FDN17,5.953306834976714,low fat,0.000488925816506661,Starchy Foods,70.66928236595675,OUT045,2002,,Tier 2,Supermarket Type1,1312.7646552416006
FDB74,,Low Fat,0.012303455643051546,Hard Drinks,173.77940395242166,OUT045,2002,,Tier 2,Supermarket Type1,1536.651448401333
NCB26,18.85519146342561,reg,0.014214819328804655,Soft Drinks,145.3576721322499,OUT027,1985,Medium,Tier 3,Supermarket Type3,6301.6291811273395
FDA54,15.236409252513278,Low Fat,0.02066923147039578,Baking Goods,201.87923391631665,OUT045,2002,,Tier 2,Supermarket Type1,4254.993324556825
NCB45,5.838051591423609,reg,0.02775955337043912,Breakfast,151.73076786141803,OUT027,1985,Medium,Tier 3,Supermarket Type3,4052.3236616307768
NCB40,12.76795195686142,LF,0.0735638609133981,Others,129.88540070941548,OUT017,2007,,Tier 2,Supermarket Type1,2539.983326207729
FDN70,8.065894755192694,Low Fat,0.0,Household,155.18761094330736,OUT027,1985,Medium,Tier 3,Supermarket Type3,5498.611609610385
NCB63,7.884638699191186,Low Fat,0.03999583916422976,Meat,133.53872268871555,OUT013,1987,High,Tier 3,Supermarket Type1,2024.5754733427375
FDN83,,Low Fat,0.041426292952002376,Fruits and Vegetables,39.75250696371333,OUT035,2004,Small,Tier 2,Supermarket Type1,925.314385968169
DRC28,17.44620631729385,low fat,0.05740642102634961,Others,191.64499066711264,OUT027,1985,Medium,Tier 3,Supermarket Type3,6482.90216984925
FDN54,16.335920089910445,Low Fat,0.02231144476069672,Breads,258.0627569866115,OUT045,2002,,Tier 2,Supermarket Type1,4935.28061097416
FDB67,8.561789890323595,Regular,0.01804919142745833,Soft Drinks,130.59991946050695,OUT018,2009,Medium,Tier 3,Supermarket Type2,2187.7254394252463
NCB81,6.515748361696158,Low Fat,0.039685529825148516,Others,131.00098416925903,OUT049,1999,Medium,Tier 1,Supermarket Type1,3008.7022517467058
FDB48,,reg,0.06465944110759682,Starchy Foods,41.801455358390186,OUT010,1998,,Tier 3,Grocery Store,237.63207403814985
FDA12,4.599952678821666,Low Fat,0.002737012753725469,Snack Foods,241.1294639860726,OUT017,2007,,Tier 2,Supermarket Type1,3767.9349218026114
FDB71,11.097639202917334,Low Fat,0.020852875472746266,Breads,250.27264744125145,OUT049,1999,Medium,Tier 1,Supermarket Type1,4497.913199261872
FDA72,9.219412550342671,Low Fat,0.09287526319029596,Fruits and Vegetables,222.90083185133778,OUT049,1999,Medium,Tier 1,Supermarket Type1,2972.4848675555077
NCB34,14.196395405930001,Low Fat,0.039720954628742824,Fruits and Vegetables,56.09753128387818,OUT046,1997,Small,Tier 1,Supermarket Type1,1398.2140625771776
FDA47,8.75864341005919,Low Fat,0.18197590449245213,Frozen Foods,243.45278875232964,OUT010,1998,,Tier 3,Grocery Store,1893.629292777428
FDB15,9.790491108581236,Regular,0.1212892572615836,Health and Hygiene,36.65353656122964,OUT018,2009,Medium,Tier 3,Supermarket Type2,631.6038306388275
DRC53,18.950677534884292,Low Fat,0.025290637177523036,Household,135.91954028376887,OUT046,1997,Small,Tier 1,Supermarket Type1,2066.56697000571
FDB41,14.754209997876819,Regular,0.077737001799941,Meat,149.1471823679291,OUT019,1985,Small,Tier 1,Grocery Store,808.7038631615809
FDB70,6.976602964599262,Low Fat,0.019237815991101182,Breads,227.82449584221598,OUT018,2009,Medium,Tier 3,Supermarket Type2,3172.317321938879
FDB89,16.850016239429138,Low Fat,0.01156388033334642,Others,208.20277437513715,OUT019,1985,Small,Tier 1,Grocery Store,1097.9149091242016
FDB84,8.026806425157933,Low Fat,0.12772817682758608,Canned,219.11486757397304,OUT017,2007,,Tier 2,Supermarket Type1,3498.1732916101773
NCB45,11.861083811912161,Regular,0.025869989844083074,Baking Goods,235.8246240955404,OUT017,2007,,Tier 2,Supermarket Type1,3220.9921167351545
FDN28,15.492323026267986,Low Fat,0.013645515485260632,Frozen Foods,143.35273723628325,OUT019,1985,Small,Tier 1,Grocery Store,1050.878824792782
NCB66,9.122802136777285,Low Fat,0.20110416025210945,Health and Hygiene,215.13955543005247,OUT045,2002,,Tier 2,Supermarket Type1,3786.025953502783
DRC56,11.029815849488468,Regular,0.0018912237232336666,Dairy,47.055810279683584,OUT049,1999,Medium,Tier 1,Supermarket Type1,932.5787708508959
FDA58,16.980543154170565,Low Fat,0.027427551856809798,Breakfast,135.91295576912717,OUT049,1999,Medium,Tier 1,Supermarket Type1,2292.140320020297
FDA63,,Regular,0.0023505194488196816,Starchy Foods,38.1113112692353,OUT010,1998,,Tier 3,Grocery Store,178.25759394973628
FDN25,13.497165968311041,Low Fat,0.04208289505483654,Breads,247.0143554151882,OUT013,1987,High,Tier 3,Supermarket Type1,3989.325937513347
FDA84,4.669506516462587,Low Fat,0.030767194825042254,Fruits and Vegetables,257.18565254088935,OUT035,2004,Small,Tier 2,Supermarket Type1,4048.593981865279
NCB83,10.253883771111118,Regular,0.0,Household,50.809618228006414,OUT017,2007,,Tier 2,Supermarket Type1,1089.546558590238
NCB33,11.276783692374085,Low Fat,0.1847918350715514,Health and Hygiene,156.6998880802315,OUT049,1999,Medium,Tier 1,Supermarket Type1,3562.2435571685014
NCB17,10.265951540038149,Low Fat,0.043999267999233864,Meat,107.73294709550112,OUT013,1987,High,Tier 3,Supermarket Type1,1443.305770062399
DRC45,11.916570638964567,Regular,0.02016190452464375,Breakfast,111.83809118043922,OUT045,2002,,Tier 2,Supermarket Type1,1955.4008319251013
DRC17,15.255326314912795,Low Fat,0.12342588813210141,Breads,137.3652144846144,OUT045,2002,,Tier 2,Supermarket Type1,2455.5496321582646
DRC69,6.559176458961804,Regular,0.05566230481666243,Canned,60.51556780007397,OUT017,2007,,Tier 2,Supermarket Type1,969.0920033223773
